,registered,casual,season,holiday,workingday,weather,atemp,hour,year,sunindicator
557,38,7,1,0,0,1,14.395,9,2011,1
558,74,15,1,0,0,1,14.395,10,2011,1
559,89,28,1,0,0,1,15.15,11,2011,1
560,126,48,1,0,0,1,16.665,12,2011,1
561,135,47,1,0,0,1,18.18,13,2011,1
562,114,47,1,0,0,1,17.425,14,2011,1
563,130,52,1,0,0,1,17.425,15,2011,1
564,115,42,1,0,0,1,17.425,16,2011,1
565,97,24,1,0,0,1,18.18,17,2011,1
566,65,13,1,0,0,1,15.15,18,2011,1
567,20,1,1,0,0,1,14.395,19,2011,0
568,21,5,1,0,0,1,14.395,20,2011,0
569,22,5,1,0,0,1,15.15,21,2011,0
570,57,5,1,0,0,1,15.15,22,2011,0
571,26,4,1,0,0,1,14.395,23,2011,0
572,14,1,1,0,1,1,14.395,0,2011,0
573,4,1,1,0,1,1,13.635,1,2011,0
574,3,0,1,0,1,1,12.88,2,2011,0
575,1,0,1,0,1,1,12.88,3,2011,0
576,1,1,1,0,1,1,12.88,4,2011,0
577,9,1,1,0,1,1,12.88,5,2011,0
578,29,1,1,0,1,1,12.12,6,2011,0
579,89,6,1,0,1,1,12.12,7,2011,1
580,223,7,1,0,1,2,11.365,8,2011,1
581,115,3,1,0,1,1,13.635,9,2011,1
582,49,6,1,0,1,1,12.88,10,2011,1
583,36,11,1,0,1,1,15.91,11,2011,1
584,59,7,1,0,1,2,17.425,12,2011,1
585,54,10,1,0,1,2,18.18,13,2011,1
586,52,8,1,0,1,2,18.18,14,2011,1
587,46,4,1,0,1,2,19.695,15,2011,1
588,98,16,1,0,1,2,17.425,16,2011,1
589,207,9,1,0,1,2,15.91,17,2011,1
590,170,5,1,0,1,2,16.665,18,2011,1
591,123,5,1,0,1,2,17.425,19,2011,0
592,82,6,1,0,1,2,16.665,20,2011,0
593,75,3,1,0,1,1,17.425,21,2011,0
594,34,3,1,0,1,1,15.15,22,2011,0
595,19,6,1,0,1,2,16.665,23,2011,0
596,6,4,1,0,1,2,15.91,0,2011,0
597,4,0,1,0,1,2,15.91,1,2011,0
598,1,1,1,0,1,2,13.635,2,2011,0
599,1,0,1,0,1,3,13.635,3,2011,0
600,3,0,1,0,1,1,12.88,4,2011,0
601,2,0,1,0,1,1,11.365,5,2011,0
602,39,0,1,0,1,1,11.365,6,2011,0
603,97,3,1,0,1,1,9.85,7,2011,1
604,236,7,1,0,1,1,9.85,8,2011,1
605,128,7,1,0,1,1,9.85,9,2011,1
606,44,4,1,0,1,1,9.09,10,2011,1
607,49,1,1,0,1,1,9.09,11,2011,1
608,63,2,1,0,1,1,9.85,12,2011,1
609,48,2,1,0,1,2,9.85,13,2011,1
610,61,3,1,0,1,1,9.85,14,2011,1
611,45,6,1,0,1,1,9.85,15,2011,1
612,79,4,1,0,1,1,9.09,16,2011,1
613,172,4,1,0,1,1,9.09,17,2011,1
614,151,1,1,0,1,1,9.09,18,2011,1
615,100,1,1,0,1,1,6.06,19,2011,0
616,53,3,1,0,1,1,6.82,20,2011,0
617,46,8,1,0,1,1,5.305,21,2011,0
618,29,0,1,0,1,1,5.305,22,2011,0
619,9,3,1,0,1,1,5.305,23,2011,0
620,17,0,1,0,1,1,3.79,0,2011,0
621,7,0,1,0,1,1,5.305,1,2011,0
622,2,1,1,0,1,1,3.79,2,2011,0
623,2,0,1,0,1,1,3.79,3,2011,0
624,7,0,1,0,1,1,5.305,5,2011,0
625,43,0,1,0,1,1,7.575,6,2011,0
626,95,4,1,0,1,1,5.305,7,2011,1
627,198,1,1,0,1,1,6.82,8,2011,1
628,119,4,1,0,1,1,6.82,9,2011,1
629,51,8,1,0,1,1,9.09,10,2011,1
630,40,1,1,0,1,2,7.575,11,2011,1
631,57,4,1,0,1,2,9.09,12,2011,1
632,67,2,1,0,1,1,8.335,13,2011,1
633,56,2,1,0,1,1,9.09,14,2011,1
634,61,3,1,0,1,2,9.09,15,2011,1
635,72,7,1,0,1,2,9.85,16,2011,1
636,157,9,1,0,1,2,9.85,17,2011,1
637,168,2,1,0,1,2,8.335,18,2011,1
638,87,1,1,0,1,3,6.06,19,2011,0
639,84,0,1,0,1,3,7.575,20,2011,0
640,83,0,1,0,1,2,7.575,21,2011,0
641,42,4,1,0,1,3,8.335,22,2011,0
642,37,0,1,0,1,3,7.575,23,2011,0
643,16,0,1,0,1,3,6.82,0,2011,0
644,7,0,1,0,1,3,7.575,1,2011,0
645,3,0,1,0,1,3,7.575,2,2011,0
646,1,0,1,0,1,2,6.82,4,2011,0
647,6,0,1,0,1,2,6.06,5,2011,0
648,26,0,1,0,1,2,6.06,6,2011,0
649,99,0,1,0,1,1,3.79,7,2011,1
650,173,5,1,0,1,1,3.79,8,2011,1
651,121,1,1,0,1,1,5.305,9,2011,1
652,34,1,1,0,1,1,5.305,10,2011,1
653,44,1,1,0,1,1,6.06,11,2011,1
654,65,4,1,0,1,1,6.82,12,2011,1
655,59,3,1,0,1,1,8.335,13,2011,1
656,42,6,1,0,1,1,9.09,14,2011,1
657,50,0,1,0,1,1,9.85,15,2011,1
658,76,4,1,0,1,1,9.09,16,2011,1
659,159,6,1,0,1,1,9.09,17,2011,1
660,157,3,1,0,1,1,9.09,18,2011,1
661,110,2,1,0,1,1,8.335,19,2011,0
662,93,4,1,0,1,1,9.09,20,2011,0
663,70,2,1,0,1,1,10.605,21,2011,0
664,47,4,1,0,1,1,9.85,22,2011,0
665,33,1,1,0,1,1,7.575,23,2011,0
666,12,2,1,0,1,1,6.82,0,2011,0
667,6,1,1,0,1,1,6.82,1,2011,0
668,3,0,1,0,1,1,6.82,2,2011,0
669,4,0,1,0,1,1,6.06,5,2011,0
670,23,1,1,0,1,1,9.09,6,2011,0
671,73,1,1,0,1,1,8.335,7,2011,1
672,212,4,1,0,1,1,6.06,8,2011,1
673,132,8,1,0,1,1,6.06,9,2011,1
674,39,5,1,0,1,1,6.82,10,2011,1
675,52,12,1,0,1,1,11.365,11,2011,1
676,64,7,1,0,1,1,11.365,12,2011,1
677,89,21,1,0,1,1,11.365,13,2011,1
678,67,17,1,0,1,1,14.395,14,2011,1
679,62,12,1,0,1,1,15.91,15,2011,1
680,111,14,1,0,1,1,14.395,16,2011,1
681,193,18,1,0,1,1,16.665,17,2011,1
682,165,9,1,0,1,1,15.91,18,2011,1
683,94,7,1,0,1,1,15.15,19,2011,0
684,61,2,1,0,1,1,11.365,20,2011,0
685,46,1,1,0,1,1,10.605,21,2011,0
686,41,2,1,0,1,1,11.365,22,2011,0
687,48,5,1,0,1,1,12.12,23,2011,0
688,27,3,1,0,0,1,9.85,0,2011,0
689,22,2,1,0,0,1,10.605,1,2011,0
690,13,2,1,0,0,1,10.605,2,2011,0
691,7,3,1,0,0,1,9.85,3,2011,0
692,4,0,1,0,0,1,8.335,4,2011,0
693,1,0,1,0,0,1,8.335,5,2011,0
694,1,1,1,0,0,1,6.82,6,2011,0
695,9,2,1,0,0,1,7.575,7,2011,1
696,28,2,1,0,0,1,7.575,8,2011,1
697,38,5,1,0,0,1,9.09,9,2011,1
698,71,13,1,0,0,1,10.605,10,2011,1
699,84,30,1,0,0,1,13.635,11,2011,1
700,93,27,1,0,0,1,13.635,12,2011,1
701,103,32,1,0,0,1,13.635,13,2011,1
702,90,30,1,0,0,1,15.91,14,2011,1
703,127,47,1,0,0,1,15.15,15,2011,1
704,103,42,1,0,0,1,15.15,16,2011,1
705,113,24,1,0,0,1,14.395,17,2011,1
706,60,4,1,0,0,1,12.88,18,2011,1
707,39,2,1,0,0,1,13.635,19,2011,0
708,39,1,1,0,0,1,12.88,20,2011,0
709,42,9,1,0,0,1,15.15,21,2011,0
710,39,6,1,0,0,1,12.88,22,2011,0
711,31,1,1,0,0,1,11.365,23,2011,0
712,34,5,1,0,0,1,11.365,0,2011,0
713,23,1,1,0,0,1,11.365,1,2011,0
714,19,1,1,0,0,2,11.365,2,2011,0
715,8,4,1,0,0,2,11.365,3,2011,0
716,2,0,1,0,0,2,10.605,4,2011,0
717,3,2,1,0,0,2,10.605,6,2011,0
718,3,0,1,0,0,2,13.635,7,2011,1
719,11,1,1,0,0,2,11.365,8,2011,1
720,35,12,1,0,0,2,11.365,9,2011,1
721,86,19,1,0,0,1,13.635,10,2011,1
722,86,26,1,0,0,1,14.395,11,2011,1
723,94,58,1,0,0,1,15.91,12,2011,1
724,92,62,1,0,0,1,19.695,13,2011,1
725,110,51,1,0,0,2,20.455,14,2011,1
726,122,40,1,0,0,2,20.455,15,2011,1
727,106,28,1,0,0,2,21.21,16,2011,1
728,95,30,1,0,0,1,21.21,17,2011,1
729,78,17,1,0,0,1,20.455,18,2011,1
730,50,11,1,0,0,1,20.455,19,2011,0
731,32,15,1,0,0,1,20.455,20,2011,0
732,45,6,1,0,0,1,20.455,21,2011,0
733,31,5,1,0,0,1,20.455,22,2011,0
734,27,3,1,0,0,1,20.455,23,2011,0
735,8,3,1,0,1,1,19.695,0,2011,0
736,6,1,1,0,1,1,19.695,1,2011,0
737,2,0,1,0,1,1,16.665,2,2011,0
738,1,1,1,0,1,1,15.91,3,2011,0
739,2,0,1,0,1,1,15.15,4,2011,0
740,3,0,1,0,1,1,15.15,5,2011,0
741,25,1,1,0,1,1,15.15,6,2011,0
742,96,2,1,0,1,1,15.15,7,2011,1
743,249,7,1,0,1,1,19.695,8,2011,1
744,122,8,1,0,1,1,20.455,9,2011,1
745,46,9,1,0,1,1,21.97,10,2011,1
746,43,10,1,0,1,1,25.0,11,2011,1
747,99,27,1,0,1,1,26.515,12,2011,1
748,93,27,1,0,1,1,27.275,13,2011,1
749,76,14,1,0,1,1,29.545,14,2011,1
750,71,19,1,0,1,1,26.515,15,2011,1
751,102,16,1,0,1,1,25.0,16,2011,1
752,218,25,1,0,1,1,22.725,17,2011,1
753,194,11,1,0,1,1,20.455,18,2011,1
754,86,12,1,0,1,1,19.695,19,2011,0
755,65,5,1,0,1,1,15.91,20,2011,0
756,35,8,1,0,1,1,15.91,21,2011,0
757,44,1,1,0,1,1,14.395,22,2011,0
758,19,1,1,0,1,1,14.395,23,2011,0
759,12,7,1,0,1,1,13.635,0,2011,0
760,5,0,1,0,1,1,12.12,1,2011,0
761,2,1,1,0,1,1,11.365,2,2011,0
762,1,0,1,0,1,1,9.09,4,2011,0
763,4,0,1,0,1,1,9.09,5,2011,0
764,30,0,1,0,1,1,9.09,6,2011,0
765,103,2,1,0,1,1,9.09,7,2011,1
766,213,10,1,0,1,1,9.09,8,2011,1
767,108,2,1,0,1,1,9.85,9,2011,1
768,47,5,1,0,1,1,10.605,10,2011,1
769,46,11,1,0,1,1,12.12,11,2011,1
770,65,6,1,0,1,1,13.635,12,2011,1
771,68,14,1,0,1,1,15.15,13,2011,1
772,69,10,1,0,1,1,15.91,14,2011,1
773,74,11,1,0,1,1,16.665,15,2011,1
774,77,21,1,0,1,1,15.91,16,2011,1
775,191,15,1,0,1,1,15.15,17,2011,1
776,198,14,1,0,1,1,15.15,18,2011,1
777,142,3,1,0,1,1,14.395,19,2011,0
778,98,3,1,0,1,1,13.635,20,2011,0
779,61,5,1,0,1,1,14.395,21,2011,0
780,41,0,1,0,1,1,14.395,22,2011,0
781,20,0,1,0,1,2,12.88,23,2011,0
782,15,0,1,0,1,1,12.88,0,2011,0
783,9,0,1,0,1,1,11.365,1,2011,0
784,1,0,1,0,1,2,9.85,3,2011,0
785,1,0,1,0,1,1,9.85,4,2011,0
786,5,0,1,0,1,1,9.85,5,2011,0
787,32,1,1,0,1,1,9.85,6,2011,0
788,103,5,1,0,1,2,9.85,7,2011,1
789,224,6,1,0,1,2,11.365,8,2011,1
790,122,2,1,0,1,1,10.605,9,2011,1
791,55,14,1,0,1,1,11.365,10,2011,1
792,59,7,1,0,1,1,15.15,11,2011,1
793,72,14,1,0,1,1,19.695,12,2011,1
794,80,13,1,0,1,1,21.21,13,2011,1
795,65,17,1,0,1,1,22.725,14,2011,1
796,82,35,1,0,1,1,22.725,15,2011,1
797,96,26,1,0,1,1,22.725,16,2011,1
798,244,11,1,0,1,1,22.725,17,2011,1
799,202,20,1,0,1,1,20.455,18,2011,1
800,143,18,1,0,1,1,15.91,19,2011,0
801,108,10,1,0,1,1,19.695,20,2011,0
802,87,5,1,0,1,1,17.425,21,2011,0
803,61,12,1,0,1,1,16.665,22,2011,0
804,31,2,1,0,1,1,19.695,23,2011,0
805,16,1,1,0,1,1,16.665,0,2011,0
806,6,0,1,0,1,1,15.91,1,2011,0
807,4,2,1,0,1,2,15.91,2,2011,0
808,1,3,1,0,1,1,16.665,3,2011,0
809,1,3,1,0,1,1,15.91,4,2011,0
810,11,1,1,0,1,1,16.665,5,2011,0
811,44,3,1,0,1,1,15.15,6,2011,0
812,119,7,1,0,1,1,16.665,7,2011,1
813,267,18,1,0,1,1,16.665,8,2011,1
814,163,16,1,0,1,1,17.425,9,2011,1
815,70,18,1,0,1,1,19.695,10,2011,1
816,71,19,1,0,1,2,21.97,11,2011,1
817,86,15,1,0,1,1,23.485,12,2011,1
818,108,15,1,0,1,1,25.76,13,2011,1
819,55,26,1,0,1,1,31.06,14,2011,1
820,91,15,1,0,1,1,30.305,15,2011,1
821,117,29,1,0,1,2,26.515,16,2011,1
822,256,18,1,0,1,2,27.275,17,2011,1
823,211,11,1,0,1,2,25.76,18,2011,1
824,161,14,1,0,1,1,23.485,19,2011,0
825,131,8,1,0,1,1,23.485,20,2011,0
826,119,5,1,0,1,1,25.0,21,2011,0
827,68,8,1,0,1,1,24.24,22,2011,0
828,40,4,1,0,1,1,22.725,23,2011,0
829,20,12,1,0,1,1,21.97,0,2011,0
830,7,1,1,0,1,1,21.97,1,2011,0
831,5,2,1,0,1,1,21.97,2,2011,0
832,6,2,1,0,1,1,22.725,3,2011,0
833,1,0,1,0,1,1,22.725,4,2011,0
834,6,1,1,0,1,2,22.725,5,2011,0
835,48,2,1,0,1,2,21.97,6,2011,0
836,108,8,1,0,1,2,21.21,7,2011,1
837,246,26,1,0,1,2,21.21,8,2011,1
838,154,15,1,0,1,2,21.21,9,2011,1
839,78,17,1,0,1,2,21.97,10,2011,1
840,82,31,1,0,1,1,21.97,11,2011,1
841,126,59,1,0,1,1,24.24,12,2011,1
842,131,45,1,0,1,1,31.06,13,2011,1
843,118,73,1,0,1,1,31.06,14,2011,1
844,117,55,1,0,1,1,31.06,15,2011,1
845,164,68,1,0,1,1,31.06,16,2011,1
846,275,52,1,0,1,1,31.06,17,2011,1
847,195,29,1,0,1,1,31.06,18,2011,1
848,146,16,1,0,1,1,31.06,19,2011,0
849,105,19,1,0,1,1,31.06,20,2011,0
850,61,11,1,0,1,1,27.275,21,2011,0
851,88,19,1,0,1,1,25.76,22,2011,0
852,61,16,1,0,1,1,25.0,23,2011,0
853,23,6,1,0,0,1,23.485,0,2011,0
854,21,10,1,0,0,1,22.725,1,2011,0
855,14,3,1,0,0,1,21.97,2,2011,0
856,7,0,1,0,0,1,21.21,3,2011,0
857,3,0,1,0,0,1,20.455,4,2011,0
858,3,0,1,0,0,1,20.455,5,2011,0
859,3,3,1,0,0,1,20.455,6,2011,0
860,16,6,1,0,0,1,19.695,7,2011,1
861,36,9,1,0,0,1,19.695,8,2011,1
862,37,18,1,0,0,1,20.455,9,2011,1
863,72,34,1,0,0,1,21.21,10,2011,1
864,76,47,1,0,0,1,21.97,11,2011,1
865,81,38,1,0,0,1,21.97,12,2011,1
866,103,52,1,0,0,1,21.97,13,2011,1
867,94,102,1,0,0,1,22.725,14,2011,1
868,87,84,1,0,0,1,21.97,15,2011,1
869,81,39,1,0,0,1,21.97,16,2011,1
870,91,36,1,0,0,1,21.21,17,2011,1
871,67,21,1,0,0,1,15.91,18,2011,1
872,54,5,1,0,0,1,15.15,19,2011,0
873,38,9,1,0,0,1,14.395,20,2011,0
874,29,4,1,0,0,1,13.635,21,2011,0
875,42,2,1,0,0,1,12.88,22,2011,0
876,25,4,1,0,0,1,12.12,23,2011,0
877,7,0,1,0,1,1,13.635,0,2011,0
878,3,0,1,0,1,1,11.365,1,2011,0
879,4,0,1,0,1,1,10.605,2,2011,0
880,2,0,1,0,1,1,10.605,3,2011,0
881,1,0,1,0,1,1,10.605,4,2011,0
882,1,1,1,0,1,1,9.09,5,2011,0
883,46,0,1,0,1,1,9.09,6,2011,0
884,105,2,1,0,1,1,9.09,7,2011,1
885,204,10,1,0,1,1,9.09,8,2011,1
886,116,8,1,0,1,1,9.85,9,2011,1
887,55,13,1,0,1,1,10.605,10,2011,1
888,48,8,1,0,1,1,13.635,11,2011,1
889,80,6,1,0,1,1,15.15,12,2011,1
890,65,13,1,0,1,1,17.425,13,2011,1
891,61,18,1,0,1,1,16.665,14,2011,1
892,57,7,1,0,1,1,18.18,15,2011,1
893,92,10,1,0,1,1,17.425,16,2011,1
894,230,12,1,0,1,1,17.425,17,2011,1
895,214,10,1,0,1,1,15.91,18,2011,1
896,115,4,1,0,1,1,15.15,19,2011,0
897,86,2,1,0,1,1,15.91,20,2011,0
898,55,8,1,0,1,1,15.15,21,2011,0
899,44,3,1,0,1,1,13.635,22,2011,0
900,23,2,1,0,1,1,11.365,23,2011,0
901,5,3,1,0,1,1,11.365,0,2011,0
902,4,0,1,0,1,1,11.365,1,2011,0
903,2,0,1,0,1,1,11.365,2,2011,0
904,1,3,1,0,1,1,10.605,3,2011,0
905,0,1,1,0,1,1,10.605,4,2011,0
906,5,0,1,0,1,1,10.605,5,2011,0
907,39,1,1,0,1,1,10.605,6,2011,0
908,108,2,1,0,1,1,10.605,7,2011,1
909,243,13,1,0,1,1,10.605,8,2011,1
910,141,7,1,0,1,1,12.88,9,2011,1
911,65,11,1,0,1,1,15.15,10,2011,1
912,65,8,1,0,1,1,15.15,11,2011,1
913,62,20,1,0,1,1,20.455,12,2011,1
914,90,35,1,0,1,1,24.24,13,2011,1
915,75,21,1,0,1,1,25.0,14,2011,1
916,91,19,1,0,1,1,25.76,15,2011,1
917,112,27,1,0,1,1,25.76,16,2011,1
918,238,30,1,0,1,1,24.24,17,2011,1
919,193,8,1,0,1,1,22.725,18,2011,1
920,144,6,1,0,1,1,20.455,19,2011,0
921,86,9,1,0,1,1,16.665,20,2011,0
922,68,3,1,0,1,1,14.395,21,2011,0
923,44,4,1,0,1,1,12.88,22,2011,0
924,22,0,1,0,1,1,10.605,23,2011,0
925,10,3,1,0,1,1,9.85,0,2011,0
926,1,0,1,0,1,1,9.85,1,2011,0
927,2,1,1,0,1,1,8.335,2,2011,0
928,1,0,1,0,1,1,8.335,3,2011,0
929,1,0,1,0,1,1,6.06,4,2011,0
930,7,1,1,0,1,1,6.06,5,2011,0
931,34,1,1,0,1,1,6.06,6,2011,0
932,110,1,1,0,1,1,4.545,7,2011,1
933,216,4,1,0,1,1,6.06,8,2011,1
934,135,10,1,0,1,1,6.82,9,2011,1
935,49,7,1,0,1,1,9.09,10,2011,1
936,40,10,1,0,1,1,11.365,11,2011,1
937,65,7,1,0,1,1,11.365,12,2011,1
938,67,13,1,0,1,1,12.88,13,2011,1
939,60,18,1,0,1,1,12.88,14,2011,1
940,62,6,1,0,1,1,14.395,15,2011,1
941,65,6,1,0,1,1,15.15,16,2011,1
942,185,17,1,0,1,1,15.15,17,2011,1
943,161,6,1,0,1,1,10.605,18,2011,1
944,101,5,1,0,1,1,9.85,19,2011,0
945,69,1,1,0,1,1,11.365,20,2011,0
946,48,3,1,0,1,1,10.605,21,2011,0
947,50,3,1,0,1,1,12.88,22,2011,0
948,23,0,1,0,1,2,10.605,23,2011,0
949,12,0,1,0,1,2,9.85,0,2011,0
950,4,0,1,0,1,2,9.09,1,2011,0
951,2,0,1,0,1,2,9.09,2,2011,0
952,1,0,1,0,1,2,8.335,3,2011,0
953,0,1,1,0,1,2,9.09,4,2011,0
954,7,0,1,0,1,2,9.09,5,2011,0
955,28,1,1,0,1,2,9.85,6,2011,0
956,83,0,1,0,1,1,9.09,7,2011,1
957,222,6,1,0,1,1,9.85,8,2011,1
958,138,12,1,0,1,1,11.365,9,2011,1
959,56,10,1,0,1,1,11.365,10,2011,1
960,73,16,1,0,1,1,13.635,11,2011,1
961,87,10,1,0,1,1,15.15,12,2011,1
962,74,13,1,0,1,1,15.91,13,2011,1
963,65,30,1,0,1,1,16.665,14,2011,1
964,75,31,1,0,1,1,16.665,15,2011,1
965,101,17,1,0,1,1,17.425,16,2011,1
966,206,22,1,0,1,2,16.665,17,2011,1
967,172,15,1,0,1,2,15.15,18,2011,1
968,102,5,1,0,1,1,15.15,19,2011,0
969,78,9,1,0,1,2,14.395,20,2011,0
970,64,6,1,0,1,2,14.395,21,2011,0
971,40,4,1,0,1,1,14.395,22,2011,0
972,40,6,1,0,1,2,15.15,23,2011,0
973,15,4,1,0,0,2,14.395,0,2011,0
974,20,5,1,0,0,2,15.91,1,2011,0
975,15,5,1,0,0,2,14.395,2,2011,0
976,2,0,1,0,0,2,14.395,3,2011,0
977,1,0,1,0,0,2,15.15,4,2011,0
978,3,0,1,0,0,2,15.15,5,2011,0
979,3,1,1,0,0,2,14.395,6,2011,0
980,10,5,1,0,0,2,13.635,7,2011,1
981,34,11,1,0,0,2,13.635,8,2011,1
982,48,15,1,0,0,2,15.15,9,2011,1
983,69,34,1,0,0,2,16.665,10,2011,1
984,116,43,1,0,0,2,20.455,11,2011,1
985,121,46,1,0,0,2,21.97,12,2011,1
986,130,60,1,0,0,2,22.725,13,2011,1
987,118,80,1,0,0,2,23.485,14,2011,1
988,122,83,1,0,0,2,22.725,15,2011,1
989,130,74,1,0,0,2,23.485,16,2011,1
990,104,60,1,0,0,2,23.485,17,2011,1
991,115,37,1,0,0,2,23.485,18,2011,1
992,62,27,1,0,0,2,22.725,19,2011,0
993,58,12,1,0,0,2,21.97,20,2011,0
994,60,12,1,0,0,2,21.97,21,2011,0
995,47,16,1,0,0,2,21.21,22,2011,0
996,34,10,1,0,0,2,21.97,23,2011,0
997,41,11,1,0,0,2,21.21,0,2011,0
998,27,12,1,0,0,2,21.21,1,2011,0
999,27,5,1,0,0,2,20.455,2,2011,0
1000,9,2,1,0,0,2,21.21,3,2011,0
1001,3,0,1,0,0,2,21.21,4,2011,0
1002,1,1,1,0,0,2,21.21,6,2011,0
1003,5,0,1,0,0,3,21.21,7,2011,1
1004,8,1,1,0,0,2,20.455,8,2011,1
1005,18,4,1,0,0,2,21.21,9,2011,1
1006,27,4,1,0,0,2,21.21,10,2011,1
1007,44,18,1,0,0,2,21.21,11,2011,1
1008,69,10,1,0,0,2,22.725,12,2011,1
1009,83,22,1,0,0,2,22.725,13,2011,1
1010,27,12,1,0,0,3,21.97,14,2011,1
1011,4,3,1,0,0,3,21.97,15,2011,1
1012,8,3,1,0,0,3,16.665,16,2011,1
1013,23,2,1,0,0,3,15.15,17,2011,1
1014,23,0,1,0,0,3,14.395,18,2011,1
1015,11,0,1,0,0,3,12.88,19,2011,0
1016,8,3,1,0,0,3,12.12,20,2011,0
1017,6,1,1,0,0,3,9.09,21,2011,0
1018,10,0,1,0,0,2,9.85,22,2011,0
1019,9,0,1,0,0,2,9.85,23,2011,0
1020,4,0,1,0,1,3,9.09,0,2011,0
1021,2,0,1,0,1,3,9.09,1,2011,0
1022,1,0,1,0,1,1,7.575,3,2011,0
1023,0,1,1,0,1,1,7.575,4,2011,0
1024,1,0,1,0,1,1,9.09,5,2011,0
1025,31,3,1,0,1,1,9.09,6,2011,0
1026,88,3,1,0,1,1,8.335,7,2011,1
1027,200,11,1,0,1,1,9.09,8,2011,1
1028,129,5,1,0,1,1,9.09,9,2011,1
1029,43,15,1,0,1,1,10.605,10,2011,1
1030,41,19,1,0,1,1,10.605,11,2011,1
1031,68,28,1,0,1,1,13.635,12,2011,1
1032,54,16,1,0,1,1,14.395,13,2011,1
1033,56,21,1,0,1,1,14.395,14,2011,1
1034,64,32,1,0,1,1,15.15,15,2011,1
1035,96,26,1,0,1,1,15.15,16,2011,1
1036,206,27,1,0,1,1,15.15,17,2011,1
1037,214,19,1,0,1,1,15.15,18,2011,1
1038,134,11,1,0,1,1,14.395,19,2011,0
1039,87,5,1,0,1,1,15.15,20,2011,0
1040,53,1,1,0,1,1,13.635,21,2011,0
1041,34,1,1,0,1,1,12.88,22,2011,0
1042,22,0,1,0,1,1,15.91,23,2011,0
1043,9,1,1,0,1,1,14.395,0,2011,0
1044,4,0,1,0,1,1,12.12,1,2011,0
1045,0,1,1,0,1,1,12.12,2,2011,0
1046,2,5,1,0,1,1,12.88,3,2011,0
1047,2,0,1,0,1,1,13.635,4,2011,0
1048,8,2,1,0,1,1,11.365,5,2011,0
1049,42,3,1,0,1,1,12.88,6,2011,0
1050,119,9,1,0,1,1,9.85,7,2011,1
1051,247,10,1,0,1,1,11.365,8,2011,1
1052,140,11,1,0,1,1,12.88,9,2011,1
1053,46,25,1,0,1,2,14.395,10,2011,1
1054,52,26,1,0,1,2,17.425,11,2011,1
1055,70,29,1,0,1,2,18.94,12,2011,1
1056,73,25,1,0,1,2,19.695,13,2011,1
1057,56,16,1,0,1,2,19.695,14,2011,1
1058,77,35,1,0,1,2,18.94,15,2011,1
1059,82,26,1,0,1,1,19.695,16,2011,1
1060,209,39,1,0,1,1,17.425,17,2011,1
1061,214,21,1,0,1,1,16.665,18,2011,1
1062,141,9,1,0,1,1,17.425,19,2011,0
1063,74,2,1,0,1,1,16.665,20,2011,0
1064,68,7,1,0,1,1,14.395,21,2011,0
1065,44,11,1,0,1,1,14.395,22,2011,0
1066,38,3,1,0,1,1,13.635,23,2011,0
1067,9,0,1,0,1,1,14.395,0,2011,0
1068,4,0,1,0,1,1,13.635,1,2011,0
1069,1,1,1,0,1,1,13.635,2,2011,0
1070,2,1,1,0,1,1,12.88,3,2011,0
1071,2,0,1,0,1,1,12.88,4,2011,0
1072,7,1,1,0,1,2,12.12,5,2011,0
1073,44,5,1,0,1,2,12.88,6,2011,1
1074,123,18,1,0,1,2,12.12,7,2011,1
1075,238,11,1,0,1,2,12.12,8,2011,1
1076,136,5,1,0,1,2,12.12,9,2011,1
1077,49,8,1,0,1,2,14.395,10,2011,1
1078,44,15,1,0,1,2,14.395,11,2011,1
1079,84,14,1,0,1,2,15.15,12,2011,1
1080,82,17,1,0,1,2,14.395,13,2011,1
1081,61,10,1,0,1,2,15.15,14,2011,1
1082,64,15,1,0,1,2,16.665,15,2011,1
1083,102,10,1,0,1,2,15.15,16,2011,1
1084,176,18,1,0,1,2,15.15,17,2011,1
1085,176,12,1,0,1,2,15.91,18,2011,1
1086,123,11,1,0,1,2,15.15,19,2011,0
1087,87,4,1,0,1,2,15.91,20,2011,0
1088,52,10,1,0,1,2,15.15,21,2011,0
1089,17,4,1,0,1,3,15.91,22,2011,0
1090,17,1,1,0,1,3,16.665,23,2011,0
1091,0,3,1,0,1,3,15.91,0,2011,0
1092,2,0,1,0,1,3,15.91,1,2011,0
1093,1,0,1,0,1,3,15.91,2,2011,0
1094,2,1,1,0,1,3,17.425,5,2011,0
1095,12,0,1,0,1,3,16.665,6,2011,1
1096,36,1,1,0,1,3,19.695,7,2011,1
1097,43,1,1,0,1,3,19.695,8,2011,1
1098,23,1,1,0,1,3,20.455,9,2011,1
1099,17,0,1,0,1,3,20.455,10,2011,1
1100,5,6,1,0,1,3,20.455,11,2011,1
1101,30,4,1,0,1,3,21.21,12,2011,1
1102,11,1,1,0,1,3,21.21,13,2011,1
1103,12,0,1,0,1,3,21.97,14,2011,1
1104,11,3,1,0,1,3,21.97,15,2011,1
1105,20,1,1,0,1,3,21.21,16,2011,1
1106,109,2,1,0,1,2,21.97,17,2011,1
1107,80,2,1,0,1,3,21.97,18,2011,1
1108,51,5,1,0,1,3,21.97,19,2011,0
1109,29,9,1,0,1,3,16.665,20,2011,0
1110,27,1,1,0,1,3,17.425,21,2011,0
