,datetime,season,holiday,workingday,weather,atemp,casual,registered,hour,year,sunindicator
366,2011-01-16 18:00:00,1,0,0,1,10.605,11,56,18,2011,0
367,2011-01-16 19:00:00,1,0,0,1,9.85,14,47,19,2011,0
368,2011-01-16 20:00:00,1,0,0,1,9.85,7,50,20,2011,0
369,2011-01-16 21:00:00,1,0,0,1,9.85,6,22,21,2011,0
370,2011-01-16 22:00:00,1,0,0,2,10.605,2,19,22,2011,0
371,2011-01-16 23:00:00,1,0,0,2,11.365,0,18,23,2011,0
372,2011-01-17 00:00:00,1,1,0,2,9.85,1,16,0,2011,0
373,2011-01-17 01:00:00,1,1,0,2,9.85,1,15,1,2011,0
374,2011-01-17 02:00:00,1,1,0,2,8.335,0,8,2,2011,0
375,2011-01-17 03:00:00,1,1,0,2,9.09,0,2,3,2011,0
376,2011-01-17 04:00:00,1,1,0,2,9.85,1,2,4,2011,0
377,2011-01-17 05:00:00,1,1,0,2,9.85,0,1,5,2011,0
378,2011-01-17 06:00:00,1,1,0,2,9.09,0,5,6,2011,0
379,2011-01-17 07:00:00,1,1,0,2,9.09,4,9,7,2011,1
380,2011-01-17 08:00:00,1,1,0,2,7.575,3,30,8,2011,1
381,2011-01-17 09:00:00,1,1,0,2,7.575,8,39,9,2011,1
382,2011-01-17 10:00:00,1,1,0,2,7.575,7,50,10,2011,1
383,2011-01-17 11:00:00,1,1,0,2,7.575,9,55,11,2011,1
384,2011-01-17 12:00:00,1,1,0,2,9.85,10,70,12,2011,1
385,2011-01-17 13:00:00,1,1,0,2,9.85,13,80,13,2011,1
386,2011-01-17 14:00:00,1,1,0,2,10.605,12,74,14,2011,1
387,2011-01-17 15:00:00,1,1,0,2,10.605,21,72,15,2011,1
388,2011-01-17 16:00:00,1,1,0,2,10.605,6,76,16,2011,1
389,2011-01-17 17:00:00,1,1,0,1,9.85,4,67,17,2011,1
390,2011-01-17 18:00:00,1,1,0,2,8.335,7,85,18,2011,0
391,2011-01-17 19:00:00,1,1,0,3,9.09,2,58,19,2011,0
392,2011-01-17 20:00:00,1,1,0,3,7.575,4,29,20,2011,0
393,2011-01-17 21:00:00,1,1,0,3,7.575,3,24,21,2011,0
394,2011-01-17 22:00:00,1,1,0,3,6.06,0,13,22,2011,0
395,2011-01-17 23:00:00,1,1,0,3,6.82,1,3,23,2011,0
396,2011-01-18 12:00:00,1,0,1,2,9.09,0,3,12,2011,1
397,2011-01-18 13:00:00,1,0,1,2,9.85,0,22,13,2011,1
398,2011-01-18 14:00:00,1,0,1,2,11.365,2,26,14,2011,1
399,2011-01-18 15:00:00,1,0,1,2,11.365,3,32,15,2011,1
400,2011-01-18 16:00:00,1,0,1,2,11.365,0,61,16,2011,1
401,2011-01-18 17:00:00,1,0,1,2,11.365,1,124,17,2011,1
402,2011-01-18 18:00:00,1,0,1,2,11.365,1,132,18,2011,0
403,2011-01-18 19:00:00,1,0,1,2,11.365,1,98,19,2011,0
404,2011-01-18 20:00:00,1,0,1,2,13.635,0,83,20,2011,0
405,2011-01-18 21:00:00,1,0,1,2,12.12,0,41,21,2011,0
406,2011-01-18 22:00:00,1,0,1,2,12.88,0,33,22,2011,0
407,2011-01-18 23:00:00,1,0,1,2,13.635,1,19,23,2011,0
408,2011-01-19 00:00:00,1,0,1,2,13.635,0,3,0,2011,0
409,2011-01-19 01:00:00,1,0,1,3,11.365,1,6,1,2011,0
410,2011-01-19 02:00:00,1,0,1,3,11.365,0,3,2,2011,0
411,2011-01-19 04:00:00,1,0,1,3,11.365,1,1,4,2011,0
412,2011-01-19 05:00:00,1,0,1,2,12.88,0,7,5,2011,0
413,2011-01-19 06:00:00,1,0,1,2,12.88,0,32,6,2011,0
414,2011-01-19 07:00:00,1,0,1,2,12.88,1,89,7,2011,1
415,2011-01-19 08:00:00,1,0,1,2,12.88,1,196,8,2011,1
416,2011-01-19 09:00:00,1,0,1,2,12.88,2,107,9,2011,1
417,2011-01-19 10:00:00,1,0,1,2,13.635,1,46,10,2011,1
418,2011-01-19 11:00:00,1,0,1,2,15.15,5,47,11,2011,1
419,2011-01-19 12:00:00,1,0,1,2,15.91,5,65,12,2011,1
420,2011-01-19 13:00:00,1,0,1,1,20.455,11,67,13,2011,1
421,2011-01-19 14:00:00,1,0,1,1,20.455,7,68,14,2011,1
422,2011-01-19 15:00:00,1,0,1,1,20.455,4,78,15,2011,1
423,2011-01-19 16:00:00,1,0,1,1,19.695,10,94,16,2011,1
424,2011-01-19 17:00:00,1,0,1,1,16.665,7,190,17,2011,1
425,2011-01-19 18:00:00,1,0,1,1,15.91,5,156,18,2011,0
426,2011-01-19 19:00:00,1,0,1,1,14.395,4,108,19,2011,0
427,2011-01-19 20:00:00,1,0,1,1,15.15,2,74,20,2011,0
428,2011-01-19 21:00:00,1,0,1,1,14.395,4,55,21,2011,0
429,2011-01-19 22:00:00,1,0,1,1,15.15,6,53,22,2011,0
430,2011-01-19 23:00:00,1,0,1,1,13.635,1,27,23,2011,0
431,2011-02-01 00:00:00,1,0,1,2,9.09,2,6,0,2011,0
432,2011-02-01 01:00:00,1,0,1,2,9.09,0,3,1,2011,0
433,2011-02-01 02:00:00,1,0,1,2,11.365,0,2,2,2011,0
434,2011-02-01 03:00:00,1,0,1,2,11.365,0,2,3,2011,0
435,2011-02-01 05:00:00,1,0,1,3,10.605,0,3,5,2011,0
436,2011-02-01 06:00:00,1,0,1,3,10.605,0,22,6,2011,0
437,2011-02-01 07:00:00,1,0,1,3,11.365,0,52,7,2011,1
438,2011-02-01 08:00:00,1,0,1,3,11.365,3,132,8,2011,1
439,2011-02-01 09:00:00,1,0,1,2,11.365,2,114,9,2011,1
440,2011-02-01 10:00:00,1,0,1,2,11.365,0,47,10,2011,1
441,2011-02-01 11:00:00,1,0,1,2,12.12,2,49,11,2011,1
442,2011-02-01 12:00:00,1,0,1,2,12.88,2,53,12,2011,1
443,2011-02-01 13:00:00,1,0,1,2,12.88,3,49,13,2011,1
444,2011-02-01 14:00:00,1,0,1,2,12.88,5,49,14,2011,1
445,2011-02-01 15:00:00,1,0,1,2,14.395,7,45,15,2011,1
446,2011-02-01 16:00:00,1,0,1,2,12.12,3,61,16,2011,1
447,2011-02-01 17:00:00,1,0,1,2,14.395,4,172,17,2011,1
448,2011-02-01 18:00:00,1,0,1,2,12.88,3,165,18,2011,0
449,2011-02-01 19:00:00,1,0,1,2,12.12,3,105,19,2011,0
450,2011-02-01 20:00:00,1,0,1,2,11.365,5,69,20,2011,0
451,2011-02-01 21:00:00,1,0,1,2,11.365,0,64,21,2011,0
452,2011-02-01 22:00:00,1,0,1,2,12.88,2,34,22,2011,0
453,2011-02-01 23:00:00,1,0,1,3,9.85,1,15,23,2011,0
454,2011-02-02 00:00:00,1,0,1,3,12.12,0,2,0,2011,0
455,2011-02-02 01:00:00,1,0,1,3,11.365,0,3,1,2011,0
456,2011-02-02 02:00:00,1,0,1,3,11.365,4,0,2,2011,0
457,2011-02-02 03:00:00,1,0,1,3,11.365,0,1,3,2011,0
458,2011-02-02 04:00:00,1,0,1,3,10.605,0,1,4,2011,0
459,2011-02-02 05:00:00,1,0,1,3,12.12,0,3,5,2011,0
460,2011-02-02 06:00:00,1,0,1,3,12.12,1,17,6,2011,0
461,2011-02-02 07:00:00,1,0,1,3,10.605,1,48,7,2011,1
462,2011-02-02 08:00:00,1,0,1,3,10.605,1,154,8,2011,1
463,2011-02-02 09:00:00,1,0,1,2,12.88,4,119,9,2011,1
464,2011-02-02 10:00:00,1,0,1,2,13.635,2,59,10,2011,1
465,2011-02-02 11:00:00,1,0,1,2,11.365,5,47,11,2011,1
466,2011-02-02 12:00:00,1,0,1,2,11.365,3,61,12,2011,1
467,2011-02-02 13:00:00,1,0,1,1,16.665,1,74,13,2011,1
468,2011-02-02 14:00:00,1,0,1,1,19.695,2,61,14,2011,1
469,2011-02-02 15:00:00,1,0,1,1,19.695,10,66,15,2011,1
470,2011-02-02 16:00:00,1,0,1,1,16.665,8,95,16,2011,1
471,2011-02-02 17:00:00,1,0,1,1,15.91,7,183,17,2011,1
472,2011-02-02 18:00:00,1,0,1,1,14.395,7,175,18,2011,0
473,2011-02-02 19:00:00,1,0,1,1,12.12,3,88,19,2011,0
474,2011-02-02 20:00:00,1,0,1,1,9.85,4,71,20,2011,0
475,2011-02-02 21:00:00,1,0,1,1,9.85,1,62,21,2011,0
476,2011-02-02 22:00:00,1,0,1,1,10.605,5,35,22,2011,0
477,2011-02-02 23:00:00,1,0,1,1,8.335,3,29,23,2011,0
478,2011-02-03 00:00:00,1,0,1,1,8.335,1,11,0,2011,0
479,2011-02-03 01:00:00,1,0,1,1,7.575,0,5,1,2011,0
480,2011-02-03 02:00:00,1,0,1,1,8.335,0,2,2,2011,0
481,2011-02-03 03:00:00,1,0,1,1,8.335,0,1,3,2011,0
482,2011-02-03 05:00:00,1,0,1,1,6.82,0,2,5,2011,0
483,2011-02-03 06:00:00,1,0,1,1,6.82,0,39,6,2011,0
484,2011-02-03 07:00:00,1,0,1,1,6.06,1,86,7,2011,1
485,2011-02-03 08:00:00,1,0,1,1,6.06,4,184,8,2011,1
486,2011-02-03 09:00:00,1,0,1,1,6.82,6,127,9,2011,1
487,2011-02-03 10:00:00,1,0,1,1,7.575,2,50,10,2011,1
488,2011-02-03 11:00:00,1,0,1,1,6.82,9,55,11,2011,1
489,2011-02-03 12:00:00,1,0,1,1,9.09,2,67,12,2011,1
490,2011-02-03 13:00:00,1,0,1,1,8.335,4,47,13,2011,1
491,2011-02-03 14:00:00,1,0,1,1,9.85,4,43,14,2011,1
492,2011-02-03 15:00:00,1,0,1,1,9.85,4,56,15,2011,1
493,2011-02-03 16:00:00,1,0,1,1,10.605,5,73,16,2011,1
494,2011-02-03 17:00:00,1,0,1,1,9.85,5,170,17,2011,1
495,2011-02-03 18:00:00,1,0,1,1,10.605,2,145,18,2011,1
496,2011-02-03 19:00:00,1,0,1,1,12.88,4,92,19,2011,0
497,2011-02-03 20:00:00,1,0,1,1,11.365,1,108,20,2011,0
498,2011-02-03 21:00:00,1,0,1,1,10.605,1,53,21,2011,0
499,2011-02-03 22:00:00,1,0,1,1,10.605,2,39,22,2011,0
500,2011-02-03 23:00:00,1,0,1,1,11.365,4,34,23,2011,0
501,2011-02-04 00:00:00,1,0,1,2,12.88,3,10,0,2011,0
502,2011-02-04 01:00:00,1,0,1,2,11.365,0,7,1,2011,0
503,2011-02-04 02:00:00,1,0,1,2,8.335,0,1,2,2011,0
504,2011-02-04 03:00:00,1,0,1,2,8.335,0,1,3,2011,0
505,2011-02-04 05:00:00,1,0,1,2,7.575,0,7,5,2011,0
506,2011-02-04 06:00:00,1,0,1,2,11.365,2,26,6,2011,0
507,2011-02-04 07:00:00,1,0,1,1,10.605,0,87,7,2011,1
508,2011-02-04 08:00:00,1,0,1,1,7.575,3,217,8,2011,1
509,2011-02-04 09:00:00,1,0,1,2,9.09,3,124,9,2011,1
510,2011-02-04 10:00:00,1,0,1,2,10.605,5,46,10,2011,1
511,2011-02-04 11:00:00,1,0,1,1,11.365,3,61,11,2011,1
512,2011-02-04 12:00:00,1,0,1,2,12.12,8,78,12,2011,1
513,2011-02-04 13:00:00,1,0,1,2,12.88,9,73,13,2011,1
514,2011-02-04 14:00:00,1,0,1,2,13.635,15,76,14,2011,1
515,2011-02-04 15:00:00,1,0,1,2,13.635,9,81,15,2011,1
516,2011-02-04 16:00:00,1,0,1,2,14.395,8,91,16,2011,1
517,2011-02-04 17:00:00,1,0,1,2,13.635,10,195,17,2011,1
518,2011-02-04 18:00:00,1,0,1,2,12.88,3,152,18,2011,1
519,2011-02-04 19:00:00,1,0,1,2,12.12,1,102,19,2011,0
520,2011-02-04 20:00:00,1,0,1,2,12.12,2,69,20,2011,0
521,2011-02-04 21:00:00,1,0,1,2,12.12,2,41,21,2011,0
522,2011-02-04 22:00:00,1,0,1,2,12.12,1,45,22,2011,0
523,2011-02-04 23:00:00,1,0,1,2,12.12,1,30,23,2011,0
524,2011-02-05 00:00:00,1,0,0,2,12.12,3,36,0,2011,0
525,2011-02-05 01:00:00,1,0,0,2,12.12,1,17,1,2011,0
526,2011-02-05 02:00:00,1,0,0,2,12.12,5,12,2,2011,0
527,2011-02-05 03:00:00,1,0,0,2,12.12,1,10,3,2011,0
528,2011-02-05 04:00:00,1,0,0,3,11.365,0,8,4,2011,0
529,2011-02-05 05:00:00,1,0,0,3,11.365,0,9,5,2011,0
530,2011-02-05 06:00:00,1,0,0,3,12.88,0,4,6,2011,0
531,2011-02-05 07:00:00,1,0,0,3,12.88,0,4,7,2011,1
532,2011-02-05 08:00:00,1,0,0,3,11.365,0,10,8,2011,1
533,2011-02-05 09:00:00,1,0,0,3,11.365,3,17,9,2011,1
534,2011-02-05 10:00:00,1,0,0,3,10.605,3,31,10,2011,1
535,2011-02-05 11:00:00,1,0,0,3,11.365,1,46,11,2011,1
536,2011-02-05 12:00:00,1,0,0,3,11.365,10,42,12,2011,1
537,2011-02-05 13:00:00,1,0,0,3,11.365,10,62,13,2011,1
538,2011-02-05 14:00:00,1,0,0,3,13.635,5,50,14,2011,1
539,2011-02-05 15:00:00,1,0,0,3,13.635,11,49,15,2011,1
540,2011-02-05 16:00:00,1,0,0,3,11.365,8,63,16,2011,1
541,2011-02-05 17:00:00,1,0,0,2,10.605,14,64,17,2011,1
542,2011-02-05 18:00:00,1,0,0,2,12.12,2,81,18,2011,1
543,2011-02-05 19:00:00,1,0,0,2,12.12,6,78,19,2011,0
544,2011-02-05 20:00:00,1,0,0,1,14.395,5,64,20,2011,0
545,2011-02-05 21:00:00,1,0,0,1,12.88,3,53,21,2011,0
546,2011-02-05 22:00:00,1,0,0,1,13.635,2,43,22,2011,0
547,2011-02-05 23:00:00,1,0,0,1,12.88,7,52,23,2011,0
548,2011-02-06 00:00:00,1,0,0,1,12.88,2,37,0,2011,0
549,2011-02-06 01:00:00,1,0,0,1,11.365,4,40,1,2011,0
550,2011-02-06 02:00:00,1,0,0,1,11.365,0,20,2,2011,0
551,2011-02-06 03:00:00,1,0,0,1,14.395,3,10,3,2011,0
552,2011-02-06 04:00:00,1,0,0,1,11.365,0,2,4,2011,0
553,2011-02-06 05:00:00,1,0,0,1,12.88,0,1,5,2011,0
554,2011-02-06 06:00:00,1,0,0,1,12.88,0,1,6,2011,0
555,2011-02-06 07:00:00,1,0,0,1,12.12,0,8,7,2011,1
556,2011-02-06 08:00:00,1,0,0,1,12.88,2,21,8,2011,1
557,2011-02-06 09:00:00,1,0,0,1,14.395,7,38,9,2011,1
558,2011-02-06 10:00:00,1,0,0,1,14.395,15,74,10,2011,1
559,2011-02-06 11:00:00,1,0,0,1,15.15,28,89,11,2011,1
560,2011-02-06 12:00:00,1,0,0,1,16.665,48,126,12,2011,1
561,2011-02-06 13:00:00,1,0,0,1,18.18,47,135,13,2011,1
562,2011-02-06 14:00:00,1,0,0,1,17.425,47,114,14,2011,1
563,2011-02-06 15:00:00,1,0,0,1,17.425,52,130,15,2011,1
564,2011-02-06 16:00:00,1,0,0,1,17.425,42,115,16,2011,1
565,2011-02-06 17:00:00,1,0,0,1,18.18,24,97,17,2011,1
566,2011-02-06 18:00:00,1,0,0,1,15.15,13,65,18,2011,1
567,2011-02-06 19:00:00,1,0,0,1,14.395,1,20,19,2011,0
568,2011-02-06 20:00:00,1,0,0,1,14.395,5,21,20,2011,0
569,2011-02-06 21:00:00,1,0,0,1,15.15,5,22,21,2011,0
570,2011-02-06 22:00:00,1,0,0,1,15.15,5,57,22,2011,0
571,2011-02-06 23:00:00,1,0,0,1,14.395,4,26,23,2011,0
572,2011-02-07 00:00:00,1,0,1,1,14.395,1,14,0,2011,0
573,2011-02-07 01:00:00,1,0,1,1,13.635,1,4,1,2011,0
574,2011-02-07 02:00:00,1,0,1,1,12.88,0,3,2,2011,0
575,2011-02-07 03:00:00,1,0,1,1,12.88,0,1,3,2011,0
576,2011-02-07 04:00:00,1,0,1,1,12.88,1,1,4,2011,0
577,2011-02-07 05:00:00,1,0,1,1,12.88,1,9,5,2011,0
578,2011-02-07 06:00:00,1,0,1,1,12.12,1,29,6,2011,0
579,2011-02-07 07:00:00,1,0,1,1,12.12,6,89,7,2011,1
580,2011-02-07 08:00:00,1,0,1,2,11.365,7,223,8,2011,1
581,2011-02-07 09:00:00,1,0,1,1,13.635,3,115,9,2011,1
582,2011-02-07 10:00:00,1,0,1,1,12.88,6,49,10,2011,1
583,2011-02-07 11:00:00,1,0,1,1,15.91,11,36,11,2011,1
584,2011-02-07 12:00:00,1,0,1,2,17.425,7,59,12,2011,1
585,2011-02-07 13:00:00,1,0,1,2,18.18,10,54,13,2011,1
586,2011-02-07 14:00:00,1,0,1,2,18.18,8,52,14,2011,1
587,2011-02-07 15:00:00,1,0,1,2,19.695,4,46,15,2011,1
588,2011-02-07 16:00:00,1,0,1,2,17.425,16,98,16,2011,1
589,2011-02-07 17:00:00,1,0,1,2,15.91,9,207,17,2011,1
590,2011-02-07 18:00:00,1,0,1,2,16.665,5,170,18,2011,1
591,2011-02-07 19:00:00,1,0,1,2,17.425,5,123,19,2011,0
592,2011-02-07 20:00:00,1,0,1,2,16.665,6,82,20,2011,0
593,2011-02-07 21:00:00,1,0,1,1,17.425,3,75,21,2011,0
594,2011-02-07 22:00:00,1,0,1,1,15.15,3,34,22,2011,0
595,2011-02-07 23:00:00,1,0,1,2,16.665,6,19,23,2011,0
596,2011-02-08 00:00:00,1,0,1,2,15.91,4,6,0,2011,0
597,2011-02-08 01:00:00,1,0,1,2,15.91,0,4,1,2011,0
598,2011-02-08 02:00:00,1,0,1,2,13.635,1,1,2,2011,0
599,2011-02-08 03:00:00,1,0,1,3,13.635,0,1,3,2011,0
600,2011-02-08 04:00:00,1,0,1,1,12.88,0,3,4,2011,0
601,2011-02-08 05:00:00,1,0,1,1,11.365,0,2,5,2011,0
602,2011-02-08 06:00:00,1,0,1,1,11.365,0,39,6,2011,0
603,2011-02-08 07:00:00,1,0,1,1,9.85,3,97,7,2011,1
604,2011-02-08 08:00:00,1,0,1,1,9.85,7,236,8,2011,1
605,2011-02-08 09:00:00,1,0,1,1,9.85,7,128,9,2011,1
606,2011-02-08 10:00:00,1,0,1,1,9.09,4,44,10,2011,1
607,2011-02-08 11:00:00,1,0,1,1,9.09,1,49,11,2011,1
608,2011-02-08 12:00:00,1,0,1,1,9.85,2,63,12,2011,1
609,2011-02-08 13:00:00,1,0,1,2,9.85,2,48,13,2011,1
610,2011-02-08 14:00:00,1,0,1,1,9.85,3,61,14,2011,1
611,2011-02-08 15:00:00,1,0,1,1,9.85,6,45,15,2011,1
612,2011-02-08 16:00:00,1,0,1,1,9.09,4,79,16,2011,1
613,2011-02-08 17:00:00,1,0,1,1,9.09,4,172,17,2011,1
614,2011-02-08 18:00:00,1,0,1,1,9.09,1,151,18,2011,1
615,2011-02-08 19:00:00,1,0,1,1,6.06,1,100,19,2011,0
616,2011-02-08 20:00:00,1,0,1,1,6.82,3,53,20,2011,0
617,2011-02-08 21:00:00,1,0,1,1,5.305,8,46,21,2011,0
618,2011-02-08 22:00:00,1,0,1,1,5.305,0,29,22,2011,0
619,2011-02-08 23:00:00,1,0,1,1,5.305,3,9,23,2011,0
620,2011-02-09 00:00:00,1,0,1,1,3.79,0,17,0,2011,0
621,2011-02-09 01:00:00,1,0,1,1,5.305,0,7,1,2011,0
622,2011-02-09 02:00:00,1,0,1,1,3.79,1,2,2,2011,0
623,2011-02-09 03:00:00,1,0,1,1,3.79,0,2,3,2011,0
624,2011-02-09 05:00:00,1,0,1,1,5.305,0,7,5,2011,0
625,2011-02-09 06:00:00,1,0,1,1,7.575,0,43,6,2011,0
626,2011-02-09 07:00:00,1,0,1,1,5.305,4,95,7,2011,1
627,2011-02-09 08:00:00,1,0,1,1,6.82,1,198,8,2011,1
628,2011-02-09 09:00:00,1,0,1,1,6.82,4,119,9,2011,1
629,2011-02-09 10:00:00,1,0,1,1,9.09,8,51,10,2011,1
630,2011-02-09 11:00:00,1,0,1,2,7.575,1,40,11,2011,1
631,2011-02-09 12:00:00,1,0,1,2,9.09,4,57,12,2011,1
632,2011-02-09 13:00:00,1,0,1,1,8.335,2,67,13,2011,1
633,2011-02-09 14:00:00,1,0,1,1,9.09,2,56,14,2011,1
634,2011-02-09 15:00:00,1,0,1,2,9.09,3,61,15,2011,1
635,2011-02-09 16:00:00,1,0,1,2,9.85,7,72,16,2011,1
636,2011-02-09 17:00:00,1,0,1,2,9.85,9,157,17,2011,1
637,2011-02-09 18:00:00,1,0,1,2,8.335,2,168,18,2011,1
638,2011-02-09 19:00:00,1,0,1,3,6.06,1,87,19,2011,0
639,2011-02-09 20:00:00,1,0,1,3,7.575,0,84,20,2011,0
640,2011-02-09 21:00:00,1,0,1,2,7.575,0,83,21,2011,0
641,2011-02-09 22:00:00,1,0,1,3,8.335,4,42,22,2011,0
642,2011-02-09 23:00:00,1,0,1,3,7.575,0,37,23,2011,0
643,2011-02-10 00:00:00,1,0,1,3,6.82,0,16,0,2011,0
644,2011-02-10 01:00:00,1,0,1,3,7.575,0,7,1,2011,0
645,2011-02-10 02:00:00,1,0,1,3,7.575,0,3,2,2011,0
646,2011-02-10 04:00:00,1,0,1,2,6.82,0,1,4,2011,0
647,2011-02-10 05:00:00,1,0,1,2,6.06,0,6,5,2011,0
648,2011-02-10 06:00:00,1,0,1,2,6.06,0,26,6,2011,0
649,2011-02-10 07:00:00,1,0,1,1,3.79,0,99,7,2011,1
650,2011-02-10 08:00:00,1,0,1,1,3.79,5,173,8,2011,1
651,2011-02-10 09:00:00,1,0,1,1,5.305,1,121,9,2011,1
652,2011-02-10 10:00:00,1,0,1,1,5.305,1,34,10,2011,1
653,2011-02-10 11:00:00,1,0,1,1,6.06,1,44,11,2011,1
654,2011-02-10 12:00:00,1,0,1,1,6.82,4,65,12,2011,1
655,2011-02-10 13:00:00,1,0,1,1,8.335,3,59,13,2011,1
656,2011-02-10 14:00:00,1,0,1,1,9.09,6,42,14,2011,1
657,2011-02-10 15:00:00,1,0,1,1,9.85,0,50,15,2011,1
658,2011-02-10 16:00:00,1,0,1,1,9.09,4,76,16,2011,1
659,2011-02-10 17:00:00,1,0,1,1,9.09,6,159,17,2011,1
660,2011-02-10 18:00:00,1,0,1,1,9.09,3,157,18,2011,1
661,2011-02-10 19:00:00,1,0,1,1,8.335,2,110,19,2011,0
662,2011-02-10 20:00:00,1,0,1,1,9.09,4,93,20,2011,0
663,2011-02-10 21:00:00,1,0,1,1,10.605,2,70,21,2011,0
664,2011-02-10 22:00:00,1,0,1,1,9.85,4,47,22,2011,0
665,2011-02-10 23:00:00,1,0,1,1,7.575,1,33,23,2011,0
666,2011-02-11 00:00:00,1,0,1,1,6.82,2,12,0,2011,0
667,2011-02-11 01:00:00,1,0,1,1,6.82,1,6,1,2011,0
668,2011-02-11 02:00:00,1,0,1,1,6.82,0,3,2,2011,0
669,2011-02-11 05:00:00,1,0,1,1,6.06,0,4,5,2011,0
670,2011-02-11 06:00:00,1,0,1,1,9.09,1,23,6,2011,0
671,2011-02-11 07:00:00,1,0,1,1,8.335,1,73,7,2011,1
672,2011-02-11 08:00:00,1,0,1,1,6.06,4,212,8,2011,1
673,2011-02-11 09:00:00,1,0,1,1,6.06,8,132,9,2011,1
674,2011-02-11 10:00:00,1,0,1,1,6.82,5,39,10,2011,1
675,2011-02-11 11:00:00,1,0,1,1,11.365,12,52,11,2011,1
676,2011-02-11 12:00:00,1,0,1,1,11.365,7,64,12,2011,1
677,2011-02-11 13:00:00,1,0,1,1,11.365,21,89,13,2011,1
678,2011-02-11 14:00:00,1,0,1,1,14.395,17,67,14,2011,1
679,2011-02-11 15:00:00,1,0,1,1,15.91,12,62,15,2011,1
680,2011-02-11 16:00:00,1,0,1,1,14.395,14,111,16,2011,1
681,2011-02-11 17:00:00,1,0,1,1,16.665,18,193,17,2011,1
682,2011-02-11 18:00:00,1,0,1,1,15.91,9,165,18,2011,1
683,2011-02-11 19:00:00,1,0,1,1,15.15,7,94,19,2011,0
684,2011-02-11 20:00:00,1,0,1,1,11.365,2,61,20,2011,0
685,2011-02-11 21:00:00,1,0,1,1,10.605,1,46,21,2011,0
686,2011-02-11 22:00:00,1,0,1,1,11.365,2,41,22,2011,0
687,2011-02-11 23:00:00,1,0,1,1,12.12,5,48,23,2011,0
688,2011-02-12 00:00:00,1,0,0,1,9.85,3,27,0,2011,0
689,2011-02-12 01:00:00,1,0,0,1,10.605,2,22,1,2011,0
690,2011-02-12 02:00:00,1,0,0,1,10.605,2,13,2,2011,0
691,2011-02-12 03:00:00,1,0,0,1,9.85,3,7,3,2011,0
692,2011-02-12 04:00:00,1,0,0,1,8.335,0,4,4,2011,0
693,2011-02-12 05:00:00,1,0,0,1,8.335,0,1,5,2011,0
694,2011-02-12 06:00:00,1,0,0,1,6.82,1,1,6,2011,0
695,2011-02-12 07:00:00,1,0,0,1,7.575,2,9,7,2011,1
696,2011-02-12 08:00:00,1,0,0,1,7.575,2,28,8,2011,1
697,2011-02-12 09:00:00,1,0,0,1,9.09,5,38,9,2011,1
698,2011-02-12 10:00:00,1,0,0,1,10.605,13,71,10,2011,1
699,2011-02-12 11:00:00,1,0,0,1,13.635,30,84,11,2011,1
700,2011-02-12 12:00:00,1,0,0,1,13.635,27,93,12,2011,1
701,2011-02-12 13:00:00,1,0,0,1,13.635,32,103,13,2011,1
702,2011-02-12 14:00:00,1,0,0,1,15.91,30,90,14,2011,1
703,2011-02-12 15:00:00,1,0,0,1,15.15,47,127,15,2011,1
704,2011-02-12 16:00:00,1,0,0,1,15.15,42,103,16,2011,1
705,2011-02-12 17:00:00,1,0,0,1,14.395,24,113,17,2011,1
706,2011-02-12 18:00:00,1,0,0,1,12.88,4,60,18,2011,1
707,2011-02-12 19:00:00,1,0,0,1,13.635,2,39,19,2011,0
708,2011-02-12 20:00:00,1,0,0,1,12.88,1,39,20,2011,0
709,2011-02-12 21:00:00,1,0,0,1,15.15,9,42,21,2011,0
710,2011-02-12 22:00:00,1,0,0,1,12.88,6,39,22,2011,0
711,2011-02-12 23:00:00,1,0,0,1,11.365,1,31,23,2011,0
712,2011-02-13 00:00:00,1,0,0,1,11.365,5,34,0,2011,0
713,2011-02-13 01:00:00,1,0,0,1,11.365,1,23,1,2011,0
714,2011-02-13 02:00:00,1,0,0,2,11.365,1,19,2,2011,0
715,2011-02-13 03:00:00,1,0,0,2,11.365,4,8,3,2011,0
716,2011-02-13 04:00:00,1,0,0,2,10.605,0,2,4,2011,0
717,2011-02-13 06:00:00,1,0,0,2,10.605,2,3,6,2011,0
718,2011-02-13 07:00:00,1,0,0,2,13.635,0,3,7,2011,1
719,2011-02-13 08:00:00,1,0,0,2,11.365,1,11,8,2011,1
720,2011-02-13 09:00:00,1,0,0,2,11.365,12,35,9,2011,1
721,2011-02-13 10:00:00,1,0,0,1,13.635,19,86,10,2011,1
722,2011-02-13 11:00:00,1,0,0,1,14.395,26,86,11,2011,1
723,2011-02-13 12:00:00,1,0,0,1,15.91,58,94,12,2011,1
724,2011-02-13 13:00:00,1,0,0,1,19.695,62,92,13,2011,1
725,2011-02-13 14:00:00,1,0,0,2,20.455,51,110,14,2011,1
726,2011-02-13 15:00:00,1,0,0,2,20.455,40,122,15,2011,1
727,2011-02-13 16:00:00,1,0,0,2,21.21,28,106,16,2011,1
728,2011-02-13 17:00:00,1,0,0,1,21.21,30,95,17,2011,1
729,2011-02-13 18:00:00,1,0,0,1,20.455,17,78,18,2011,1
730,2011-02-13 19:00:00,1,0,0,1,20.455,11,50,19,2011,0
731,2011-02-13 20:00:00,1,0,0,1,20.455,15,32,20,2011,0
732,2011-02-13 21:00:00,1,0,0,1,20.455,6,45,21,2011,0
