,count,season,holiday,workingday,weather,atemp,humidity,windspeed,hour,year,dow,month,rushhour,sunindicator
388,82,1,1,0,2,10.605,47,11.0014,16,2011,1,1,1,1
389,71,1,1,0,1,9.85,51,12.998,17,2011,1,1,1,1
390,92,1,1,0,2,8.335,55,16.9979,18,2011,1,1,1,0
391,60,1,1,0,3,9.09,59,12.998,19,2011,1,1,0,0
392,33,1,1,0,3,7.575,80,12.998,20,2011,1,1,0,0
393,27,1,1,0,3,7.575,80,12.998,21,2011,1,1,0,0
394,13,1,1,0,3,6.06,93,16.9979,22,2011,1,1,0,0
395,4,1,1,0,3,6.82,86,19.0012,23,2011,1,1,0,0
396,3,1,0,1,2,9.09,86,22.0028,12,2011,2,1,0,1
397,22,1,0,1,2,9.85,86,15.0013,13,2011,2,1,0,1
398,28,1,0,1,2,11.365,80,11.0014,14,2011,2,1,0,1
399,35,1,0,1,2,11.365,87,11.0014,15,2011,2,1,1,1
400,61,1,0,1,2,11.365,87,12.998,16,2011,2,1,1,1
401,125,1,0,1,2,11.365,82,12.998,17,2011,2,1,1,1
402,133,1,0,1,2,11.365,80,11.0014,18,2011,2,1,1,0
403,99,1,0,1,2,11.365,80,8.9981,19,2011,2,1,0,0
404,83,1,0,1,2,13.635,87,0.0,20,2011,2,1,0,0
405,41,1,0,1,2,12.12,93,7.0015,21,2011,2,1,0,0
406,33,1,0,1,2,12.88,93,6.0032,22,2011,2,1,0,0
407,20,1,0,1,2,13.635,93,0.0,23,2011,2,1,0,0
408,3,1,0,1,2,13.635,93,0.0,0,2011,3,1,0,0
409,7,1,0,1,3,11.365,93,8.9981,1,2011,3,1,0,0
410,3,1,0,1,3,11.365,93,8.9981,2,2011,3,1,0,0
411,2,1,0,1,3,11.365,93,8.9981,4,2011,3,1,0,0
412,7,1,0,1,2,12.88,93,6.0032,5,2011,3,1,0,0
413,32,1,0,1,2,12.88,93,6.0032,6,2011,3,1,1,0
414,90,1,0,1,2,12.88,92,7.0015,7,2011,3,1,1,1
415,197,1,0,1,2,12.88,93,7.0015,8,2011,3,1,1,1
416,109,1,0,1,2,12.88,93,7.0015,9,2011,3,1,1,1
417,47,1,0,1,2,13.635,93,8.9981,10,2011,3,1,0,1
418,52,1,0,1,2,15.15,87,6.0032,11,2011,3,1,0,1
419,70,1,0,1,2,15.91,81,6.0032,12,2011,3,1,0,1
420,78,1,0,1,1,20.455,62,19.0012,13,2011,3,1,0,1
421,75,1,0,1,1,20.455,58,16.9979,14,2011,3,1,0,1
422,82,1,0,1,1,20.455,54,19.0012,15,2011,3,1,1,1
423,104,1,0,1,1,19.695,58,26.0027,16,2011,3,1,1,1
424,197,1,0,1,1,16.665,57,22.0028,17,2011,3,1,1,1
425,161,1,0,1,1,15.91,61,19.0012,18,2011,3,1,1,0
426,112,1,0,1,1,14.395,57,27.9993,19,2011,3,1,0,0
427,76,1,0,1,1,15.15,49,19.9995,20,2011,3,1,0,0
428,59,1,0,1,1,14.395,49,27.9993,21,2011,3,1,0,0
429,59,1,0,1,1,15.15,52,11.0014,22,2011,3,1,0,0
430,28,1,0,1,1,13.635,52,31.0009,23,2011,3,1,0,0
431,8,1,0,1,2,9.09,64,7.0015,0,2011,2,2,0,0
432,3,1,0,1,2,9.09,69,7.0015,1,2011,2,2,0,0
433,2,1,0,1,2,11.365,69,0.0,2,2011,2,2,0,0
434,2,1,0,1,2,11.365,69,0.0,3,2011,2,2,0,0
435,3,1,0,1,3,10.605,93,0.0,5,2011,2,2,0,0
436,22,1,0,1,3,10.605,93,0.0,6,2011,2,2,1,0
437,52,1,0,1,3,11.365,93,0.0,7,2011,2,2,1,1
438,135,1,0,1,3,11.365,93,0.0,8,2011,2,2,1,1
439,116,1,0,1,2,11.365,93,0.0,9,2011,2,2,1,1
440,47,1,0,1,2,11.365,93,0.0,10,2011,2,2,0,1
441,51,1,0,1,2,12.12,86,0.0,11,2011,2,2,0,1
442,55,1,0,1,2,12.88,86,0.0,12,2011,2,2,0,1
443,52,1,0,1,2,12.88,86,0.0,13,2011,2,2,0,1
444,54,1,0,1,2,12.88,80,6.0032,14,2011,2,2,0,1
445,52,1,0,1,2,14.395,75,0.0,15,2011,2,2,1,1
446,64,1,0,1,2,12.12,75,8.9981,16,2011,2,2,1,1
447,176,1,0,1,2,14.395,75,0.0,17,2011,2,2,1,1
448,168,1,0,1,2,12.88,81,7.0015,18,2011,2,2,1,0
449,108,1,0,1,2,12.12,81,8.9981,19,2011,2,2,0,0
450,74,1,0,1,2,11.365,87,8.9981,20,2011,2,2,0,0
451,64,1,0,1,2,11.365,87,8.9981,21,2011,2,2,0,0
452,36,1,0,1,2,12.88,87,6.0032,22,2011,2,2,0,0
453,16,1,0,1,3,9.85,93,12.998,23,2011,2,2,0,0
454,2,1,0,1,3,12.12,93,7.0015,0,2011,3,2,0,0
455,3,1,0,1,3,11.365,93,12.998,1,2011,3,2,0,0
456,4,1,0,1,3,11.365,93,8.9981,2,2011,3,2,0,0
457,1,1,0,1,3,11.365,93,8.9981,3,2011,3,2,0,0
458,1,1,0,1,3,10.605,93,19.0012,4,2011,3,2,0,0
459,3,1,0,1,3,12.12,93,7.0015,5,2011,3,2,0,0
460,18,1,0,1,3,12.12,93,7.0015,6,2011,3,2,1,0
461,49,1,0,1,3,10.605,93,15.0013,7,2011,3,2,1,1
462,155,1,0,1,3,10.605,93,15.0013,8,2011,3,2,1,1
463,123,1,0,1,2,12.88,93,6.0032,9,2011,3,2,1,1
464,61,1,0,1,2,13.635,100,0.0,10,2011,3,2,0,1
465,52,1,0,1,2,11.365,93,12.998,11,2011,3,2,0,1
466,64,1,0,1,2,11.365,93,15.0013,12,2011,3,2,0,1
467,75,1,0,1,1,16.665,93,11.0014,13,2011,3,2,0,1
468,63,1,0,1,1,19.695,82,26.0027,14,2011,3,2,0,1
469,76,1,0,1,1,19.695,76,22.0028,15,2011,3,2,1,1
470,103,1,0,1,1,16.665,71,19.9995,16,2011,3,2,1,1
471,190,1,0,1,1,15.91,53,35.0008,17,2011,3,2,1,1
472,182,1,0,1,1,14.395,42,36.9974,18,2011,3,2,1,0
473,91,1,0,1,1,12.12,45,32.9975,19,2011,3,2,0,0
474,75,1,0,1,1,9.85,48,36.9974,20,2011,3,2,0,0
475,63,1,0,1,1,9.85,47,22.0028,21,2011,3,2,0,0
476,40,1,0,1,1,10.605,44,16.9979,22,2011,3,2,0,0
477,32,1,0,1,1,8.335,44,30.0026,23,2011,3,2,0,0
478,12,1,0,1,1,8.335,40,30.0026,0,2011,4,2,0,0
479,5,1,0,1,1,7.575,44,35.0008,1,2011,4,2,0,0
480,2,1,0,1,1,8.335,43,16.9979,2,2011,4,2,0,0
481,1,1,0,1,1,8.335,43,16.9979,3,2011,4,2,0,0
482,2,1,0,1,1,6.82,50,19.9995,5,2011,4,2,0,0
483,39,1,0,1,1,6.82,43,23.9994,6,2011,4,2,1,0
484,87,1,0,1,1,6.06,50,22.0028,7,2011,4,2,1,1
485,188,1,0,1,1,6.06,50,23.9994,8,2011,4,2,1,1
486,133,1,0,1,1,6.82,47,19.9995,9,2011,4,2,1,1
487,52,1,0,1,1,7.575,43,22.0028,10,2011,4,2,0,1
488,64,1,0,1,1,6.82,43,30.0026,11,2011,4,2,0,1
489,69,1,0,1,1,9.09,40,23.9994,12,2011,4,2,0,1
490,51,1,0,1,1,8.335,40,27.9993,13,2011,4,2,0,1
491,47,1,0,1,1,9.85,37,26.0027,14,2011,4,2,0,1
492,60,1,0,1,1,9.85,37,22.0028,15,2011,4,2,1,1
493,78,1,0,1,1,10.605,37,16.9979,16,2011,4,2,1,1
494,175,1,0,1,1,9.85,40,12.998,17,2011,4,2,1,1
495,147,1,0,1,1,10.605,40,11.0014,18,2011,4,2,1,1
496,96,1,0,1,1,12.88,40,0.0,19,2011,4,2,0,0
497,109,1,0,1,1,11.365,47,6.0032,20,2011,4,2,0,0
498,54,1,0,1,1,10.605,55,7.0015,21,2011,4,2,0,0
499,41,1,0,1,1,10.605,51,6.0032,22,2011,4,2,0,0
500,38,1,0,1,1,11.365,47,7.0015,23,2011,4,2,0,0
501,13,1,0,1,2,12.88,44,0.0,0,2011,5,2,0,0
502,7,1,0,1,2,11.365,59,0.0,1,2011,5,2,0,0
503,1,1,0,1,2,8.335,63,7.0015,2,2011,5,2,0,0
504,1,1,0,1,2,8.335,63,7.0015,3,2011,5,2,0,0
505,7,1,0,1,2,7.575,63,8.9981,5,2011,5,2,0,0
506,28,1,0,1,2,11.365,55,0.0,6,2011,5,2,1,0
507,87,1,0,1,1,10.605,59,0.0,7,2011,5,2,1,1
508,220,1,0,1,1,7.575,74,8.9981,8,2011,5,2,1,1
509,127,1,0,1,2,9.09,80,8.9981,9,2011,5,2,1,1
510,51,1,0,1,2,10.605,51,8.9981,10,2011,5,2,0,1
511,64,1,0,1,1,11.365,51,11.0014,11,2011,5,2,0,1
512,86,1,0,1,2,12.12,48,11.0014,12,2011,5,2,0,1
513,82,1,0,1,2,12.88,50,15.0013,13,2011,5,2,0,1
514,91,1,0,1,2,13.635,45,11.0014,14,2011,5,2,0,1
515,90,1,0,1,2,13.635,48,16.9979,15,2011,5,2,1,1
516,99,1,0,1,2,14.395,42,15.0013,16,2011,5,2,1,1
517,205,1,0,1,2,13.635,56,8.9981,17,2011,5,2,1,1
518,155,1,0,1,2,12.88,60,7.0015,18,2011,5,2,1,1
519,103,1,0,1,2,12.12,65,8.9981,19,2011,5,2,0,0
520,71,1,0,1,2,12.12,65,11.0014,20,2011,5,2,0,0
521,43,1,0,1,2,12.12,70,11.0014,21,2011,5,2,0,0
522,46,1,0,1,2,12.12,65,11.0014,22,2011,5,2,0,0
523,31,1,0,1,2,12.12,70,8.9981,23,2011,5,2,0,0
524,39,1,0,0,2,12.12,70,11.0014,0,2011,6,2,0,0
525,18,1,0,0,2,12.12,65,11.0014,1,2011,6,2,0,0
526,17,1,0,0,2,12.12,75,11.0014,2,2011,6,2,0,0
527,11,1,0,0,2,12.12,75,11.0014,3,2011,6,2,0,0
528,8,1,0,0,3,11.365,93,8.9981,4,2011,6,2,0,0
529,9,1,0,0,3,11.365,100,6.0032,5,2011,6,2,0,0
530,4,1,0,0,3,12.88,100,0.0,6,2011,6,2,1,0
531,4,1,0,0,3,12.88,93,6.0032,7,2011,6,2,1,1
532,10,1,0,0,3,11.365,100,6.0032,8,2011,6,2,1,1
533,20,1,0,0,3,11.365,100,6.0032,9,2011,6,2,1,1
534,34,1,0,0,3,10.605,100,8.9981,10,2011,6,2,0,1
535,47,1,0,0,3,11.365,100,8.9981,11,2011,6,2,0,1
536,52,1,0,0,3,11.365,100,11.0014,12,2011,6,2,0,1
537,72,1,0,0,3,11.365,100,11.0014,13,2011,6,2,0,1
538,55,1,0,0,3,13.635,100,0.0,14,2011,6,2,0,1
539,60,1,0,0,3,13.635,100,0.0,15,2011,6,2,1,1
540,71,1,0,0,3,11.365,100,8.9981,16,2011,6,2,1,1
541,78,1,0,0,2,10.605,100,19.0012,17,2011,6,2,1,1
542,83,1,0,0,2,12.12,93,30.0026,18,2011,6,2,1,1
543,84,1,0,0,2,12.12,93,30.0026,19,2011,6,2,0,0
544,69,1,0,0,1,14.395,87,16.9979,20,2011,6,2,0,0
545,56,1,0,0,1,12.88,100,12.998,21,2011,6,2,0,0
546,45,1,0,0,1,13.635,93,8.9981,22,2011,6,2,0,0
547,59,1,0,0,1,12.88,93,15.0013,23,2011,6,2,0,0
548,39,1,0,0,1,12.88,70,12.998,0,2011,7,2,0,0
549,44,1,0,0,1,11.365,65,27.9993,1,2011,7,2,0,0
550,20,1,0,0,1,11.365,60,22.0028,2,2011,7,2,0,0
551,13,1,0,0,1,14.395,60,6.0032,3,2011,7,2,0,0
552,2,1,0,0,1,11.365,60,23.9994,4,2011,7,2,0,0
553,1,1,0,0,1,12.88,60,15.0013,5,2011,7,2,0,0
554,1,1,0,0,1,12.88,60,15.0013,6,2011,7,2,1,0
555,8,1,0,0,1,12.12,65,11.0014,7,2011,7,2,1,1
556,23,1,0,0,1,12.88,65,7.0015,8,2011,7,2,1,1
557,45,1,0,0,1,14.395,56,7.0015,9,2011,7,2,1,1
558,89,1,0,0,1,14.395,52,16.9979,10,2011,7,2,0,1
559,117,1,0,0,1,15.15,49,16.9979,11,2011,7,2,0,1
560,174,1,0,0,1,16.665,46,0.0,12,2011,7,2,0,1
561,182,1,0,0,1,18.18,46,0.0,13,2011,7,2,0,1
562,161,1,0,0,1,17.425,46,6.0032,14,2011,7,2,0,1
563,182,1,0,0,1,17.425,46,6.0032,15,2011,7,2,1,1
564,157,1,0,0,1,17.425,49,7.0015,16,2011,7,2,1,1
565,121,1,0,0,1,18.18,46,0.0,17,2011,7,2,1,1
566,78,1,0,0,1,15.15,56,11.0014,18,2011,7,2,1,1
567,21,1,0,0,1,14.395,61,8.9981,19,2011,7,2,0,0
568,26,1,0,0,1,14.395,61,7.0015,20,2011,7,2,0,0
569,27,1,0,0,1,15.15,60,0.0,21,2011,7,2,0,0
570,62,1,0,0,1,15.15,60,0.0,22,2011,7,2,0,0
571,30,1,0,0,1,14.395,65,0.0,23,2011,7,2,0,0
572,15,1,0,1,1,14.395,65,0.0,0,2011,1,2,0,0
573,5,1,0,1,1,13.635,75,0.0,1,2011,1,2,0,0
574,3,1,0,1,1,12.88,80,0.0,2,2011,1,2,0,0
575,1,1,0,1,1,12.88,86,0.0,3,2011,1,2,0,0
576,2,1,0,1,1,12.88,86,0.0,4,2011,1,2,0,0
577,10,1,0,1,1,12.88,86,0.0,5,2011,1,2,0,0
578,30,1,0,1,1,12.12,93,0.0,6,2011,1,2,1,0
579,95,1,0,1,1,12.12,86,0.0,7,2011,1,2,1,1
580,230,1,0,1,2,11.365,100,0.0,8,2011,1,2,1,1
581,118,1,0,1,1,13.635,80,0.0,9,2011,1,2,1,1
582,55,1,0,1,1,12.88,75,7.0015,10,2011,1,2,0,1
583,47,1,0,1,1,15.91,65,6.0032,11,2011,1,2,0,1
584,66,1,0,1,2,17.425,62,0.0,12,2011,1,2,0,1
585,64,1,0,1,2,18.18,57,6.0032,13,2011,1,2,0,1
586,60,1,0,1,2,18.18,57,6.0032,14,2011,1,2,0,1
587,50,1,0,1,2,19.695,54,6.0032,15,2011,1,2,1,1
588,114,1,0,1,2,17.425,57,8.9981,16,2011,1,2,1,1
589,216,1,0,1,2,15.91,70,11.0014,17,2011,1,2,1,1
590,175,1,0,1,2,16.665,66,8.9981,18,2011,1,2,1,1
591,128,1,0,1,2,17.425,70,0.0,19,2011,1,2,0,0
592,88,1,0,1,2,16.665,70,7.0015,20,2011,1,2,0,0
593,78,1,0,1,1,17.425,70,0.0,21,2011,1,2,0,0
594,37,1,0,1,1,15.15,81,6.0032,22,2011,1,2,0,0
595,25,1,0,1,2,16.665,81,0.0,23,2011,1,2,0,0
596,10,1,0,1,2,15.91,87,0.0,0,2011,2,2,0,0
597,4,1,0,1,2,15.91,87,0.0,1,2011,2,2,0,0
598,2,1,0,1,2,13.635,93,7.0015,2,2011,2,2,0,0
599,1,1,0,1,3,13.635,93,11.0014,3,2011,2,2,0,0
600,3,1,0,1,1,12.88,93,11.0014,4,2011,2,2,0,0
601,2,1,0,1,1,11.365,81,22.0028,5,2011,2,2,0,0
602,39,1,0,1,1,11.365,70,22.0028,6,2011,2,2,1,0
603,100,1,0,1,1,9.85,65,27.9993,7,2011,2,2,1,1
604,243,1,0,1,1,9.85,56,32.9975,8,2011,2,2,1,1
605,135,1,0,1,1,9.85,52,32.9975,9,2011,2,2,1,1
606,48,1,0,1,1,9.09,47,36.9974,10,2011,2,2,0,1
607,50,1,0,1,1,9.09,47,31.0009,11,2011,2,2,0,1
608,65,1,0,1,1,9.85,38,32.9975,12,2011,2,2,0,1
609,50,1,0,1,2,9.85,32,30.0026,13,2011,2,2,0,1
610,64,1,0,1,1,9.85,37,27.9993,14,2011,2,2,0,1
611,51,1,0,1,1,9.85,35,26.0027,15,2011,2,2,1,1
612,83,1,0,1,1,9.09,35,35.0008,16,2011,2,2,1,1
613,176,1,0,1,1,9.09,32,39.0007,17,2011,2,2,1,1
614,152,1,0,1,1,9.09,32,26.0027,18,2011,2,2,1,1
615,101,1,0,1,1,6.06,40,31.0009,19,2011,2,2,0,0
616,56,1,0,1,1,6.82,40,22.0028,20,2011,2,2,0,0
617,54,1,0,1,1,5.305,33,31.0009,21,2011,2,2,0,0
618,29,1,0,1,1,5.305,33,23.9994,22,2011,2,2,0,0
619,12,1,0,1,1,5.305,33,22.0028,23,2011,2,2,0,0
620,17,1,0,1,1,3.79,36,23.9994,0,2011,3,2,0,0
621,7,1,0,1,1,5.305,36,15.0013,1,2011,3,2,0,0
622,3,1,0,1,1,3.79,38,19.0012,2,2011,3,2,0,0
623,2,1,0,1,1,3.79,45,8.9981,3,2011,3,2,0,0
624,7,1,0,1,1,5.305,45,7.0015,5,2011,3,2,0,0
625,43,1,0,1,1,7.575,45,0.0,6,2011,3,2,1,0
626,99,1,0,1,1,5.305,49,7.0015,7,2011,3,2,1,1
627,199,1,0,1,1,6.82,42,0.0,8,2011,3,2,1,1
628,123,1,0,1,1,6.82,39,11.0014,9,2011,3,2,1,1
629,59,1,0,1,1,9.09,36,0.0,10,2011,3,2,0,1
630,41,1,0,1,2,7.575,43,11.0014,11,2011,3,2,0,1
631,61,1,0,1,2,9.09,40,15.0013,12,2011,3,2,0,1
632,69,1,0,1,1,8.335,40,16.9979,13,2011,3,2,0,1
633,58,1,0,1,1,9.09,34,19.9995,14,2011,3,2,0,1
634,64,1,0,1,2,9.09,34,19.0012,15,2011,3,2,1,1
635,79,1,0,1,2,9.85,37,16.9979,16,2011,3,2,1,1
636,166,1,0,1,2,9.85,34,16.9979,17,2011,3,2,1,1
637,170,1,0,1,2,8.335,47,19.9995,18,2011,3,2,1,1
638,88,1,0,1,3,6.06,86,16.9979,19,2011,3,2,0,0
639,84,1,0,1,3,7.575,86,11.0014,20,2011,3,2,0,0
640,83,1,0,1,2,7.575,86,11.0014,21,2011,3,2,0,0
641,46,1,0,1,3,8.335,80,11.0014,22,2011,3,2,0,0
642,37,1,0,1,3,7.575,80,12.998,23,2011,3,2,0,0
643,16,1,0,1,3,6.82,86,12.998,0,2011,4,2,0,0
644,7,1,0,1,3,7.575,80,8.9981,1,2011,4,2,0,0
645,3,1,0,1,3,7.575,80,8.9981,2,2011,4,2,0,0
646,1,1,0,1,2,6.82,59,15.0013,4,2011,4,2,0,0
647,6,1,0,1,2,6.06,50,15.0013,5,2011,4,2,0,0
648,26,1,0,1,2,6.06,54,19.0012,6,2011,4,2,1,0
649,99,1,0,1,1,3.79,50,27.9993,7,2011,4,2,1,1
650,178,1,0,1,1,3.79,49,22.0028,8,2011,4,2,1,1
651,122,1,0,1,1,5.305,42,23.9994,9,2011,4,2,1,1
652,35,1,0,1,1,5.305,42,19.9995,10,2011,4,2,0,1
653,45,1,0,1,1,6.06,39,23.9994,11,2011,4,2,0,1
654,69,1,0,1,1,6.82,34,26.0027,12,2011,4,2,0,1
655,62,1,0,1,1,8.335,29,19.9995,13,2011,4,2,0,1
656,48,1,0,1,1,9.09,27,19.0012,14,2011,4,2,0,1
657,50,1,0,1,1,9.85,25,16.9979,15,2011,4,2,1,1
658,80,1,0,1,1,9.09,27,19.9995,16,2011,4,2,1,1
659,165,1,0,1,1,9.09,26,12.998,17,2011,4,2,1,1
660,160,1,0,1,1,9.09,28,8.9981,18,2011,4,2,1,1
661,112,1,0,1,1,8.335,28,7.0015,19,2011,4,2,0,0
662,97,1,0,1,1,9.09,31,6.0032,20,2011,4,2,0,0
663,72,1,0,1,1,10.605,39,0.0,21,2011,4,2,0,0
664,51,1,0,1,1,9.85,39,0.0,22,2011,4,2,0,0
665,34,1,0,1,1,7.575,42,7.0015,23,2011,4,2,0,0
666,14,1,0,1,1,6.82,49,7.0015,0,2011,5,2,0,0
667,7,1,0,1,1,6.82,54,6.0032,1,2011,5,2,0,0
668,3,1,0,1,1,6.82,54,6.0032,2,2011,5,2,0,0
669,4,1,0,1,1,6.06,63,6.0032,5,2011,5,2,0,0
670,24,1,0,1,1,9.09,68,0.0,6,2011,5,2,1,0
671,74,1,0,1,1,8.335,73,0.0,7,2011,5,2,1,1
672,216,1,0,1,1,6.06,74,11.0014,8,2011,5,2,1,1
673,140,1,0,1,1,6.06,74,15.0013,9,2011,5,2,1,1
674,44,1,0,1,1,6.82,69,12.998,10,2011,5,2,0,1
675,64,1,0,1,1,11.365,47,8.9981,11,2011,5,2,0,1
676,71,1,0,1,1,11.365,47,8.9981,12,2011,5,2,0,1
677,110,1,0,1,1,11.365,35,12.998,13,2011,5,2,0,1
678,84,1,0,1,1,14.395,26,16.9979,14,2011,5,2,0,1
679,74,1,0,1,1,15.91,21,11.0014,15,2011,5,2,1,1
680,125,1,0,1,1,14.395,28,12.998,16,2011,5,2,1,1
681,211,1,0,1,1,16.665,24,0.0,17,2011,5,2,1,1
682,174,1,0,1,1,15.91,28,0.0,18,2011,5,2,1,1
683,101,1,0,1,1,15.15,33,0.0,19,2011,5,2,0,0
684,63,1,0,1,1,11.365,55,8.9981,20,2011,5,2,0,0
685,47,1,0,1,1,10.605,59,8.9981,21,2011,5,2,0,0
686,43,1,0,1,1,11.365,64,6.0032,22,2011,5,2,0,0
687,53,1,0,1,1,12.12,69,0.0,23,2011,5,2,0,0
688,30,1,0,0,1,9.85,69,6.0032,0,2011,6,2,0,0
689,24,1,0,0,1,10.605,86,0.0,1,2011,6,2,0,0
690,15,1,0,0,1,10.605,80,0.0,2,2011,6,2,0,0
691,10,1,0,0,1,9.85,80,0.0,3,2011,6,2,0,0
692,4,1,0,0,1,8.335,74,6.0032,4,2011,6,2,0,0
693,1,1,0,0,1,8.335,74,6.0032,5,2011,6,2,0,0
694,2,1,0,0,1,6.82,93,12.998,6,2011,6,2,1,0
695,11,1,0,0,1,7.575,80,7.0015,7,2011,6,2,1,1
696,30,1,0,0,1,7.575,86,8.9981,8,2011,6,2,1,1
697,43,1,0,0,1,9.09,64,8.9981,9,2011,6,2,1,1
698,84,1,0,0,1,10.605,41,16.9979,10,2011,6,2,0,1
699,114,1,0,0,1,13.635,28,22.0028,11,2011,6,2,0,1
700,120,1,0,0,1,13.635,39,31.0009,12,2011,6,2,0,1
701,135,1,0,0,1,13.635,39,27.9993,13,2011,6,2,0,1
702,120,1,0,0,1,15.91,31,19.0012,14,2011,6,2,0,1
703,174,1,0,0,1,15.15,29,27.9993,15,2011,6,2,1,1
704,145,1,0,0,1,15.15,29,27.9993,16,2011,6,2,1,1
705,137,1,0,0,1,14.395,31,35.0008,17,2011,6,2,1,1
706,64,1,0,0,1,12.88,38,22.0028,18,2011,6,2,1,1
707,41,1,0,0,1,13.635,38,11.0014,19,2011,6,2,0,0
708,40,1,0,0,1,12.88,41,15.0013,20,2011,6,2,0,0
709,51,1,0,0,1,15.15,41,0.0,21,2011,6,2,0,0
710,45,1,0,0,1,12.88,44,6.0032,22,2011,6,2,0,0
711,32,1,0,0,1,11.365,51,8.9981,23,2011,6,2,0,0
712,39,1,0,0,1,11.365,64,7.0015,0,2011,7,2,0,0
713,24,1,0,0,1,11.365,59,6.0032,1,2011,7,2,0,0
714,20,1,0,0,2,11.365,75,6.0032,2,2011,7,2,0,0
715,12,1,0,0,2,11.365,69,7.0015,3,2011,7,2,0,0
716,2,1,0,0,2,10.605,69,11.0014,4,2011,7,2,0,0
717,5,1,0,0,2,10.605,69,8.9981,6,2011,7,2,1,0
718,3,1,0,0,2,13.635,55,0.0,7,2011,7,2,1,1
719,12,1,0,0,2,11.365,64,12.998,8,2011,7,2,1,1
720,47,1,0,0,2,11.365,60,15.0013,9,2011,7,2,1,1
721,105,1,0,0,1,13.635,45,22.0028,10,2011,7,2,0,1
722,112,1,0,0,1,14.395,39,30.0026,11,2011,7,2,0,1
723,152,1,0,0,1,15.91,32,31.0009,12,2011,7,2,0,1
724,154,1,0,0,1,19.695,29,23.9994,13,2011,7,2,0,1
725,161,1,0,0,2,20.455,30,27.9993,14,2011,7,2,0,1
726,162,1,0,0,2,20.455,30,19.9995,15,2011,7,2,1,1
727,134,1,0,0,2,21.21,28,22.0028,16,2011,7,2,1,1
728,125,1,0,0,1,21.21,28,22.0028,17,2011,7,2,1,1
729,95,1,0,0,1,20.455,32,19.9995,18,2011,7,2,1,1
730,61,1,0,0,1,20.455,35,19.0012,19,2011,7,2,0,0
731,47,1,0,0,1,20.455,35,22.0028,20,2011,7,2,0,0
732,51,1,0,0,1,20.455,35,23.9994,21,2011,7,2,0,0
733,36,1,0,0,1,20.455,35,19.9995,22,2011,7,2,0,0
734,30,1,0,0,1,20.455,35,23.9994,23,2011,7,2,0,0
735,11,1,0,1,1,19.695,37,23.9994,0,2011,1,2,0,0
736,7,1,0,1,1,19.695,37,23.9994,1,2011,1,2,0,0
737,2,1,0,1,1,16.665,40,19.9995,2,2011,1,2,0,0
738,2,1,0,1,1,15.91,46,15.0013,3,2011,1,2,0,0
739,2,1,0,1,1,15.15,53,19.0012,4,2011,1,2,0,0
740,3,1,0,1,1,15.15,53,19.0012,5,2011,1,2,0,0
741,26,1,0,1,1,15.15,46,19.9995,6,2011,1,2,1,0
742,98,1,0,1,1,15.15,46,19.9995,7,2011,1,2,1,1
743,256,1,0,1,1,19.695,40,31.0009,8,2011,1,2,1,1
744,130,1,0,1,1,20.455,37,26.0027,9,2011,1,2,1,1
745,55,1,0,1,1,21.97,33,15.0013,10,2011,1,2,0,1
746,53,1,0,1,1,25.0,23,16.9979,11,2011,1,2,0,1
747,126,1,0,1,1,26.515,22,30.0026,12,2011,1,2,0,1
748,120,1,0,1,1,27.275,19,26.0027,13,2011,1,2,0,1
749,90,1,0,1,1,29.545,15,32.9975,14,2011,1,2,0,1
750,90,1,0,1,1,26.515,21,43.9989,15,2011,1,2,1,1
751,118,1,0,1,1,25.0,27,31.0009,16,2011,1,2,1,1
752,243,1,0,1,1,22.725,33,40.9973,17,2011,1,2,1,1
753,205,1,0,1,1,20.455,40,40.9973,18,2011,1,2,1,1
754,98,1,0,1,1,19.695,43,32.9975,19,2011,1,2,0,0
755,70,1,0,1,1,15.91,46,31.0009,20,2011,1,2,0,0
756,43,1,0,1,1,15.91,50,35.0008,21,2011,1,2,0,0
757,45,1,0,1,1,14.395,46,43.9989,22,2011,1,2,0,0
758,20,1,0,1,1,14.395,49,32.9975,23,2011,1,2,0,0
759,19,1,0,1,1,13.635,49,27.9993,0,2011,2,2,0,0
760,5,1,0,1,1,12.12,42,51.9987,1,2011,2,2,0,0
761,3,1,0,1,1,11.365,41,46.0022,2,2011,2,2,0,0
762,1,1,0,1,1,9.09,37,35.0008,4,2011,2,2,0,0
763,4,1,0,1,1,9.09,32,31.0009,5,2011,2,2,0,0
764,30,1,0,1,1,9.09,32,22.0028,6,2011,2,2,1,0
765,105,1,0,1,1,9.09,32,23.9994,7,2011,2,2,1,1
766,223,1,0,1,1,9.09,32,23.9994,8,2011,2,2,1,1
767,110,1,0,1,1,9.85,29,30.0026,9,2011,2,2,1,1
768,52,1,0,1,1,10.605,27,19.0012,10,2011,2,2,0,1
769,57,1,0,1,1,12.12,25,16.9979,11,2011,2,2,0,1
770,71,1,0,1,1,13.635,24,16.9979,12,2011,2,2,0,1
771,82,1,0,1,1,15.15,21,15.0013,13,2011,2,2,0,1
772,79,1,0,1,1,15.91,19,15.0013,14,2011,2,2,0,1
773,85,1,0,1,1,16.665,19,11.0014,15,2011,2,2,1,1
774,98,1,0,1,1,15.91,19,16.9979,16,2011,2,2,1,1
775,206,1,0,1,1,15.15,22,15.0013,17,2011,2,2,1,1
776,212,1,0,1,1,15.15,22,8.9981,18,2011,2,2,1,1
